Game,School,Year,opp_name,same_conf,outcome,pts,opp_pts,home game,height diversity,ethnic diversity,region diversity,class diversity,school diversity,degree diversity,experience with opponent,experience in arena,conference size,conf_wl,opp_games_played,opponent win:loss
22,brown,2012,Princeton,1,-14,63,77,1,0,0.72,0.7,0.18,0.42,0.64,2,14,8,0.6,32,0.781
23,brown,2012,Pennsylvania,1,-17,48,65,1,0,0.72,0.7,0.18,0.42,0.64,2,14,8,0.6,28,0.464
24,brown,2012,Columbia,1,-26,60,86,0,0,0.72,0.7,0.18,0.42,0.64,2,1,8,0.6,28,0.536
25,brown,2012,Cornell,1,-9,63,72,0,0,0.72,0.7,0.18,0.42,0.64,2,1,8,0.6,28,0.357
26,brown,2012,Harvard,1,-27,42,69,0,0,0.72,0.7,0.18,0.42,0.64,2,1,8,0.6,30,0.767
27,brown,2012,Dartmouth,1,-5,53,58,0,0,0.72,0.7,0.18,0.42,0.64,2,1,8,0.6,28,0.179
28,brown,2012,Cornell,1,-6,63,69,1,0,0.72,0.7,0.18,0.42,0.64,2,14,8,0.6,28,0.357
29,brown,2012,Columbia,1,16,94,78,1,0,0.72,0.7,0.18,0.42,0.64,2,14,8,0.6,28,0.536
30,brown,2012,Pennsylvania,1,-11,43,54,0,0,0.72,0.7,0.18,0.42,0.64,2,1,8,0.6,28,0.464
31,brown,2012,Princeton,1,-34,47,81,0,0,0.72,0.7,0.18,0.42,0.64,2,1,8,0.6,32,0.781
1,brown,2013,Binghamton,0,9,58,49,0,0,0.744897959,0.765306122,0.132653061,0.336734694,0.683673469,1,1,9,0.583,31,0.065
2,brown,2013,Central Connecticut State,0,-15,71,86,0,0,0.744897959,0.765306122,0.132653061,0.336734694,0.683673469,1,1,12,0.642,29,0.448
3,brown,2013,Maine,0,2,70,68,0,0,0.744897959,0.765306122,0.132653061,0.336734694,0.683673469,1,1,9,0.583,29,0.414
4,brown,2013,Bryant,0,-7,61,68,1,0,0.744897959,0.765306122,0.132653061,0.336734694,0.683673469,1,12,12,0.642,30,0.067
5,brown,2013,St. Francis (NY),0,-4,72,76,1,0,0.744897959,0.765306122,0.132653061,0.336734694,0.683673469,1,12,12,0.642,30,0.5
6,brown,2013,Sacred Heart,0,13,69,56,1,0,0.744897959,0.765306122,0.132653061,0.336734694,0.683673469,1,12,12,0.642,32,0.438
7,brown,2013,New Hampshire,0,-13,50,63,0,0,0.744897959,0.765306122,0.132653061,0.336734694,0.683673469,1,1,9,0.583,29,0.448
8,brown,2013,Notre Dame,0,-27,57,84,0,0,0.744897959,0.765306122,0.132653061,0.336734694,0.683673469,1,1,15,0.618,34,0.647
9,brown,2013,Northwestern,0,-21,42,63,0,0,0.744897959,0.765306122,0.132653061,0.336734694,0.683673469,1,1,12,0.642,33,0.576
10,brown,2013,Providence,0,1,69,68,0,0,0.744897959,0.765306122,0.132653061,0.336734694,0.683673469,1,0,15,0.618,32,0.469
11,brown,2013,Albany (NY),0,-7,50,57,0,0,0.744897959,0.765306122,0.132653061,0.336734694,0.683673469,1,1,9,0.583,34,0.559
12,brown,2013,Rhode Island,0,-12,47,59,0,0,0.744897959,0.765306122,0.132653061,0.336734694,0.683673469,1,1,16,0.626,31,0.226
13,brown,2013,Niagara,0,1,75,74,1,0,0.744897959,0.765306122,0.132653061,0.336734694,0.683673469,1,12,10,0.597,33,0.424
14,brown,2013,Daniel Webster,0,37,71,34,1,0,0.744897959,0.765306122,0.132653061,0.336734694,0.683673469,1,12,0,0,0,0
15,brown,2013,Yale,1,14,65,51,1,0,0.744897959,0.765306122,0.132653061,0.336734694,0.683673469,2,12,8,0.6,29,0.655
16,brown,2013,Yale,1,-12,64,76,0,0,0.744897959,0.765306122,0.132653061,0.336734694,0.683673469,2,1,8,0.6,29,0.655
17,brown,2013,Dartmouth,1,12,62,50,0,0,0.744897959,0.765306122,0.132653061,0.336734694,0.683673469,2,1,8,0.6,30,0.167
18,brown,2013,Harvard,1,-7,82,89,0,0,0.744897959,0.765306122,0.132653061,0.336734694,0.683673469,2,1,8,0.6,31,0.839
19,brown,2013,Princeton,1,-17,46,63,0,0,0.744897959,0.765306122,0.132653061,0.336734694,0.683673469,2,1,8,0.6,32,0.625
20,brown,2013,Pennsylvania,1,-23,48,71,0,0,0.744897959,0.765306122,0.132653061,0.336734694,0.683673469,2,1,8,0.6,33,0.606
21,brown,2013,Columbia,1,3,58,55,1,0,0.744897959,0.765306122,0.132653061,0.336734694,0.683673469,2,12,8,0.6,30,0.5
22,brown,2013,Cornell,1,-3,66,69,1,0,0.744897959,0.765306122,0.132653061,0.336734694,0.683673469,2,12,8,0.6,28,0.429
23,brown,2013,Harvard,1,-18,47,65,1,0,0.744897959,0.765306122,0.132653061,0.336734694,0.683673469,2,12,8,0.6,31,0.839
24,brown,2013,Dartmouth,1,9,59,50,1,0,0.744897959,0.765306122,0.132653061,0.336734694,0.683673469,2,12,8,0.6,30,0.167
25,brown,2013,Cornell,1,19,84,65,0,0,0.744897959,0.765306122,0.132653061,0.336734694,0.683673469,2,1,8,0.6,28,0.429
26,brown,2013,Columbia,1,3,61,58,0,0,0.744897959,0.765306122,0.132653061,0.336734694,0.683673469,2,1,8,0.6,30,0.5
27,brown,2013,Pennsylvania,1,-2,64,66,1,0,0.744897959,0.765306122,0.132653061,0.336734694,0.683673469,2,12,8,0.6,33,0.606
28,brown,2013,Princeton,1,13,80,67,1,0,0.744897959,0.765306122,0.132653061,0.336734694,0.683673469,2,12,8,0.6,32,0.625
1,brown,2014,Binghamton,0,17,74,57,1,0,0.673469388,0.724489796,0.132653061,0.408163265,0.724489796,1,14,9,0.583,30,0.1
2,brown,2014,Providence,0,-4,69,73,0,0,0.673469388,0.724489796,0.132653061,0.408163265,0.724489796,1,1,10,0.597,34,0.559
3,brown,2014,Sacred Heart,0,12,85,73,0,0,0.673469388,0.724489796,0.132653061,0.408163265,0.724489796,1,1,10,0.597,29,0.31
4,brown,2014,Massachusetts-Lowell,0,11,87,76,0,0,0.673469388,0.724489796,0.132653061,0.408163265,0.724489796,1,1,9,0.583,0,0
5,brown,2014,Longwood,0,12,81,69,0,0,0.673469388,0.724489796,0.132653061,0.408163265,0.724489796,1,1,12,0.642,33,0.242
6,brown,2014,Bryant,0,-3,67,70,0,0,0.673469388,0.724489796,0.132653061,0.408163265,0.724489796,1,1,10,0.597,31,0.613
7,brown,2014,Central Connecticut State,0,11,72,61,1,0,0.673469388,0.724489796,0.132653061,0.408163265,0.724489796,1,14,10,0.597,30,0.433
8,brown,2014,American,0,5,72,67,0,0,0.673469388,0.724489796,0.132653061,0.408163265,0.724489796,1,1,10,0.597,30,0.333
9,brown,2014,Albany (NY),0,-6,68,74,1,0,0.673469388,0.724489796,0.132653061,0.408163265,0.724489796,1,14,9,0.583,35,0.686
10,brown,2014,Northwestern,0,-6,52,58,0,0,0.673469388,0.724489796,0.132653061,0.408163265,0.724489796,1,1,12,0.642,32,0.406
11,brown,2014,Niagara,0,-3,65,68,0,0,0.673469388,0.724489796,0.132653061,0.408163265,0.724489796,1,1,11,0.64,33,0.576
12,brown,2014,Rhode Island,0,-9,66,75,1,0,0.673469388,0.724489796,0.132653061,0.408163265,0.724489796,1,14,13,0.618,29,0.276
13,brown,2014,New Hampshire,0,4,72,68,1,0,0.673469388,0.724489796,0.132653061,0.408163265,0.724489796,1,14,9,0.583,29,0.31
14,brown,2014,Daniel Webster,0,41,91,50,1,0,0.673469388,0.724489796,0.132653061,0.408163265,0.724489796,1,14,0,0,0,0
15,brown,2014,Yale,1,-7,67,74,0,0,0.673469388,0.724489796,0.132653061,0.408163265,0.724489796,2,1,8,0.6,31,0.452
16,brown,2014,Yale,1,17,73,56,1,0,0.673469388,0.724489796,0.132653061,0.408163265,0.724489796,2,14,8,0.6,31,0.452
17,brown,2014,Cornell,1,12,78,66,1,0,0.673469388,0.724489796,0.132653061,0.408163265,0.724489796,2,14,8,0.6,31,0.419
18,brown,2014,Columbia,1,8,64,56,1,0,0.673469388,0.724489796,0.132653061,0.408163265,0.724489796,2,14,8,0.6,28,0.429
19,brown,2014,Harvard,1,-7,45,52,0,0,0.673469388,0.724489796,0.132653061,0.408163265,0.724489796,2,1,8,0.6,30,0.667
20,brown,2014,Dartmouth,1,13,75,62,0,0,0.673469388,0.724489796,0.132653061,0.408163265,0.724489796,2,1,8,0.6,28,0.321
21,brown,2014,Princeton,1,-4,65,69,1,0,0.673469388,0.724489796,0.132653061,0.408163265,0.724489796,2,14,8,0.6,28,0.607
22,brown,2014,Pennsylvania,1,7,62,55,1,0,0.673469388,0.724489796,0.132653061,0.408163265,0.724489796,2,14,8,0.6,31,0.29
23,brown,2014,Columbia,1,-2,68,70,0,0,0.673469388,0.724489796,0.132653061,0.408163265,0.724489796,2,1,8,0.6,28,0.429
24,brown,2014,Cornell,1,6,81,75,0,0,0.673469388,0.724489796,0.132653061,0.408163265,0.724489796,2,1,8,0.6,31,0.419
25,brown,2014,Pennsylvania,1,9,76,67,0,0,0.673469388,0.724489796,0.132653061,0.408163265,0.724489796,2,1,8,0.6,31,0.29
26,brown,2014,Princeton,1,-5,64,69,0,0,0.673469388,0.724489796,0.132653061,0.408163265,0.724489796,2,1,8,0.6,28,0.607
27,brown,2014,Dartmouth,1,-7,68,75,1,0,0.673469388,0.724489796,0.132653061,0.408163265,0.724489796,2,14,8,0.6,28,0.321
28,brown,2014,Harvard,1,-5,93,98,1,0,0.673469388,0.724489796,0.132653061,0.408163265,0.724489796,2,14,8,0.6,30,0.667
29,brown,2014,Holy Cross,0,-3,65,68,1,0,0.673469388,0.724489796,0.132653061,0.408163265,0.724489796,1,14,10,0.597,30,0.4
1,brown,2015,Saint Peter's,0,12,70,58,0,0,0.524444444,0.737777778,0.24,0.48,0.711111111,1,0,11,0.64,31,0.452
2,brown,2015,Northwestern,0,-13,56,69,0,0,0.524444444,0.737777778,0.24,0.48,0.711111111,1,0,14,0.631,33,0.424
3,brown,2015,Holy Cross,0,-15,65,80,0,0,0.524444444,0.737777778,0.24,0.48,0.711111111,1,0,10,0.597,34,0.588
4,brown,2015,Indiana State,0,-12,66,78,0,0,0.524444444,0.737777778,0.24,0.48,0.711111111,1,0,10,0.597,34,0.676
5,brown,2015,Illinois,0,-21,68,89,0,0,0.524444444,0.737777778,0.24,0.48,0.711111111,1,0,14,0.631,35,0.571
6,brown,2015,Austin Peay,0,-21,58,79,0,0,0.524444444,0.737777778,0.24,0.48,0.711111111,1,0,12,0.642,30,0.4
7,brown,2015,Prairie View,0,10,81,71,0,0,0.524444444,0.737777778,0.24,0.48,0.711111111,1,0,10,0.597,34,0.324
8,brown,2015,Johnson &amp; Wales (RI),0,10,75,65,0,0,0.524444444,0.737777778,0.24,0.48,0.711111111,1,0,0,0,0,0
9,brown,2015,American,0,-17,49,66,0,0,0.524444444,0.737777778,0.24,0.48,0.711111111,1,0,10,0.597,33,0.606
10,brown,2015,Bryant,0,7,69,62,0,0,0.524444444,0.737777778,0.24,0.48,0.711111111,1,0,10,0.597,32,0.563
11,brown,2015,Providence,0,10,77,67,0,0,0.524444444,0.737777778,0.24,0.48,0.711111111,1,0,10,0.597,35,0.657
12,brown,2015,Central Connecticut State,0,12,67,55,0,0,0.524444444,0.737777778,0.24,0.48,0.711111111,1,0,10,0.597,30,0.367
13,brown,2015,Sacred Heart,0,3,79,76,0,0,0.524444444,0.737777778,0.24,0.48,0.711111111,1,0,10,0.597,31,0.161
14,brown,2015,Rhode Island,0,-20,60,80,0,0,0.524444444,0.737777778,0.24,0.48,0.711111111,1,0,14,0.631,32,0.438
15,brown,2015,Massachusetts-Lowell,0,9,58,49,0,0,0.524444444,0.737777778,0.24,0.48,0.711111111,1,0,9,0.583,28,0.357
16,brown,2015,New Hampshire,0,-7,61,68,0,0,0.524444444,0.737777778,0.24,0.48,0.711111111,1,0,9,0.583,30,0.2
17,brown,2015,Lyndon State,0,46,88,42,0,0,0.524444444,0.737777778,0.24,0.48,0.711111111,1,0,0,0,0,0
18,brown,2015,Yale,1,-18,62,80,0,0,0.524444444,0.737777778,0.24,0.48,0.711111111,2,0,8,0.6,33,0.576
19,brown,2015,Yale,1,-4,65,69,0,0,0.524444444,0.737777778,0.24,0.48,0.711111111,2,0,8,0.6,33,0.576
20,brown,2015,Cornell,1,-8,49,57,0,0,0.524444444,0.737777778,0.24,0.48,0.711111111,2,0,8,0.6,28,0.071
21,brown,2015,Columbia,1,-21,65,86,0,0,0.524444444,0.737777778,0.24,0.48,0.711111111,2,0,8,0.6,34,0.618
22,brown,2015,Harvard,1,-2,74,76,0,0,0.524444444,0.737777778,0.24,0.48,0.711111111,2,0,8,0.6,32,0.844
23,brown,2015,Dartmouth,1,3,67,64,0,0,0.524444444,0.737777778,0.24,0.48,0.711111111,2,0,8,0.6,28,0.429
24,brown,2015,Princeton,1,-11,64,75,0,0,0.524444444,0.737777778,0.24,0.48,0.711111111,2,0,8,0.6,30,0.7
25,brown,2015,Pennsylvania,1,16,71,55,0,0,0.524444444,0.737777778,0.24,0.48,0.711111111,2,0,8,0.6,28,0.286
26,brown,2015,Columbia,1,-17,59,76,0,0,0.524444444,0.737777778,0.24,0.48,0.711111111,2,0,8,0.6,34,0.618
27,brown,2015,Cornell,1,1,57,56,0,0,0.524444444,0.737777778,0.24,0.48,0.711111111,2,0,8,0.6,28,0.071
28,brown,2015,Pennsylvania,1,6,75,69,0,0,0.524444444,0.737777778,0.24,0.48,0.711111111,2,0,8,0.6,28,0.286
29,brown,2015,Princeton,1,-18,62,80,0,0,0.524444444,0.737777778,0.24,0.48,0.711111111,2,0,8,0.6,30,0.7
30,brown,2015,Dartmouth,1,-6,69,75,0,0,0.524444444,0.737777778,0.24,0.48,0.711111111,2,0,8,0.6,28,0.429
31,brown,2015,Harvard,1,-10,62,72,0,0,0.524444444,0.737777778,0.24,0.48,0.711111111,2,0,8,0.6,32,0.844
1,columbia,2006,New Hampshire,0,3,64,61,1,0.132653061,0.632653061,0.724489796,0.653061224,0.459183673,0.673469388,1,13,9,0.583,28,0.321
2,columbia,2006,Troy,0,2,73,71,1,0.132653061,0.632653061,0.724489796,0.653061224,0.459183673,0.673469388,1,13,11,0.64,30,0.4
3,columbia,2006,Long Island University,0,17,80,63,0,0.132653061,0.632653061,0.724489796,0.653061224,0.459183673,0.673469388,1,1,11,0.64,29,0.483
4,columbia,2006,Stony Brook,0,1,55,54,0,0.132653061,0.632653061,0.724489796,0.653061224,0.459183673,0.673469388,1,1,9,0.583,29,0.414
5,columbia,2006,Sacred Heart,0,2,61,59,0,0.132653061,0.632653061,0.724489796,0.653061224,0.459183673,0.673469388,1,1,11,0.64,27,0.148
6,columbia,2006,Army,0,-1,66,67,1,0.132653061,0.632653061,0.724489796,0.653061224,0.459183673,0.673469388,1,13,8,0.6,27,0.111
7,columbia,2006,Wagner,0,-12,71,83,0,0.132653061,0.632653061,0.724489796,0.653061224,0.459183673,0.673469388,1,1,11,0.64,30,0.433
8,columbia,2006,Lafayette,0,4,71,67,1,0.132653061,0.632653061,0.724489796,0.653061224,0.459183673,0.673469388,1,13,8,0.6,28,0.321
9,columbia,2006,Notre Dame,0,-7,68,75,0,0.132653061,0.632653061,0.724489796,0.653061224,0.459183673,0.673469388,1,1,16,0.626,29,0.586
10,columbia,2006,St. John's (NY),0,-24,39,63,0,0.132653061,0.632653061,0.724489796,0.653061224,0.459183673,0.673469388,1,2,16,0.626,27,0.333
11,columbia,2006,Saint Peter's,0,-9,54,63,0,0.132653061,0.632653061,0.724489796,0.653061224,0.459183673,0.673469388,1,2,10,0.597,28,0.536
12,columbia,2006,Lehigh,0,-8,57,65,1,0.132653061,0.632653061,0.724489796,0.653061224,0.459183673,0.673469388,1,13,8,0.6,29,0.483
13,columbia,2006,City College of New York,0,40,82,42,1,0.132653061,0.632653061,0.724489796,0.653061224,0.459183673,0.673469388,1,13,0,0,0,0
14,columbia,2006,Princeton,1,-4,64,68,0,0.132653061,0.632653061,0.724489796,0.653061224,0.459183673,0.673469388,2,1,8,0.6,28,0.536
15,columbia,2006,Pennsylvania,1,-32,55,87,0,0.132653061,0.632653061,0.724489796,0.653061224,0.459183673,0.673469388,2,1,8,0.6,29,0.69
16,columbia,2006,Cornell,1,1,58,57,0,0.132653061,0.632653061,0.724489796,0.653061224,0.459183673,0.673469388,2,1,8,0.6,27,0.481
17,columbia,2006,Cornell,1,-22,59,81,1,0.132653061,0.632653061,0.724489796,0.653061224,0.459183673,0.673469388,2,13,8,0.6,27,0.481
18,columbia,2006,Harvard,1,-10,59,69,1,0.132653061,0.632653061,0.724489796,0.653061224,0.459183673,0.673469388,2,13,8,0.6,27,0.444
19,columbia,2006,Dartmouth,1,-10,68,78,1,0.132653061,0.632653061,0.724489796,0.653061224,0.459183673,0.673469388,2,13,8,0.6,27,0.37
20,columbia,2006,Yale,1,-7,67,74,0,0.132653061,0.632653061,0.724489796,0.653061224,0.459183673,0.673469388,2,1,8,0.6,27,0.407
21,columbia,2006,Brown,1,-11,75,86,0,0.132653061,0.632653061,0.724489796,0.653061224,0.459183673,0.673469388,2,1,8,0.6,28,0.429
22,columbia,2006,Pennsylvania,1,2,59,57,1,0.132653061,0.632653061,0.724489796,0.653061224,0.459183673,0.673469388,2,13,8,0.6,29,0.69
23,columbia,2006,Princeton,1,1,65,64,1,0.132653061,0.632653061,0.724489796,0.653061224,0.459183673,0.673469388,2,13,8,0.6,28,0.536
24,columbia,2006,Brown,1,12,68,56,1,0.132653061,0.632653061,0.724489796,0.653061224,0.459183673,0.673469388,2,13,8,0.6,28,0.429
25,columbia,2006,Yale,1,-6,65,71,1,0.132653061,0.632653061,0.724489796,0.653061224,0.459183673,0.673469388,2,13,8,0.6,27,0.407
26,columbia,2006,Dartmouth,1,-7,62,69,0,0.132653061,0.632653061,0.724489796,0.653061224,0.459183673,0.673469388,2,1,8,0.6,27,0.37
27,columbia,2006,Harvard,1,-5,64,69,0,0.132653061,0.632653061,0.724489796,0.653061224,0.459183673,0.673469388,2,1,8,0.6,27,0.444
1,columbia,2007,Duke,0,-43,43,86,0,0.1171875,0.6953125,0.7421875,0.6640625,0.4296875,0.625,1,2,12,0.642,36,0.889
2,columbia,2007,UC-Davis,0,5,95,90,0,0.1171875,0.6953125,0.7421875,0.6640625,0.4296875,0.625,1,2,4,0.596,0,0
3,columbia,2007,NJIT,0,13,73,60,1,0.1171875,0.6953125,0.7421875,0.6640625,0.4296875,0.625,1,14,4,0.596,0,0
4,columbia,2007,Kennesaw State,0,12,63,51,1,0.1171875,0.6953125,0.7421875,0.6640625,0.4296875,0.625,1,14,8,0.6,0,0
5,columbia,2007,Long Island University,0,27,90,63,1,0.1171875,0.6953125,0.7421875,0.6640625,0.4296875,0.625,1,14,11,0.64,28,0.429
6,columbia,2007,Stony Brook,0,-13,41,54,1,0.1171875,0.6953125,0.7421875,0.6640625,0.4296875,0.625,1,14,9,0.583,28,0.143
7,columbia,2007,Providence,0,-26,55,81,0,0.1171875,0.6953125,0.7421875,0.6640625,0.4296875,0.625,1,1,16,0.626,27,0.444
8,columbia,2007,Sacred Heart,0,5,76,71,1,0.1171875,0.6953125,0.7421875,0.6640625,0.4296875,0.625,1,14,11,0.64,28,0.393
9,columbia,2007,Wagner,0,26,70,44,1,0.1171875,0.6953125,0.7421875,0.6640625,0.4296875,0.625,1,14,11,0.64,27,0.481
10,columbia,2007,Lafayette,0,17,75,58,0,0.1171875,0.6953125,0.7421875,0.6640625,0.4296875,0.625,1,1,8,0.6,28,0.393
11,columbia,2007,St. John's (NY),0,-6,70,76,0,0.1171875,0.6953125,0.7421875,0.6640625,0.4296875,0.625,1,1,16,0.626,27,0.444
12,columbia,2007,St. Francis (NY),0,-9,58,67,0,0.1171875,0.6953125,0.7421875,0.6640625,0.4296875,0.625,1,1,11,0.64,27,0.37
13,columbia,2007,Lehigh,0,1,55,54,0,0.1171875,0.6953125,0.7421875,0.6640625,0.4296875,0.625,1,1,8,0.6,31,0.613
14,columbia,2007,Marywood,0,49,87,38,1,0.1171875,0.6953125,0.7421875,0.6640625,0.4296875,0.625,1,14,0,0,0,0
15,columbia,2007,Princeton,1,8,64,56,1,0.1171875,0.6953125,0.7421875,0.6640625,0.4296875,0.625,2,14,8,0.6,27,0.444
16,columbia,2007,Pennsylvania,1,-26,43,69,1,0.1171875,0.6953125,0.7421875,0.6640625,0.4296875,0.625,2,14,8,0.6,29,0.69
17,columbia,2007,Cornell,1,-4,45,49,1,0.1171875,0.6953125,0.7421875,0.6640625,0.4296875,0.625,2,14,8,0.6,28,0.464
18,columbia,2007,Cornell,1,-5,51,56,0,0.1171875,0.6953125,0.7421875,0.6640625,0.4296875,0.625,2,1,8,0.6,28,0.464
19,columbia,2007,Harvard,1,20,90,70,0,0.1171875,0.6953125,0.7421875,0.6640625,0.4296875,0.625,2,1,8,0.6,27,0.481
20,columbia,2007,Dartmouth,1,6,61,55,0,0.1171875,0.6953125,0.7421875,0.6640625,0.4296875,0.625,2,1,8,0.6,27,0.222
21,columbia,2007,Yale,1,-14,71,85,1,0.1171875,0.6953125,0.7421875,0.6640625,0.4296875,0.625,2,14,8,0.6,29,0.517
22,columbia,2007,Brown,1,9,77,68,1,0.1171875,0.6953125,0.7421875,0.6640625,0.4296875,0.625,2,14,8,0.6,27,0.37
23,columbia,2007,Pennsylvania,1,-19,54,73,0,0.1171875,0.6953125,0.7421875,0.6640625,0.4296875,0.625,2,1,8,0.6,29,0.69
24,columbia,2007,Princeton,1,-5,49,54,0,0.1171875,0.6953125,0.7421875,0.6640625,0.4296875,0.625,2,1,8,0.6,27,0.444
25,columbia,2007,Brown,1,-5,59,64,0,0.1171875,0.6953125,0.7421875,0.6640625,0.4296875,0.625,2,1,8,0.6,27,0.37
26,columbia,2007,Yale,1,18,82,64,0,0.1171875,0.6953125,0.7421875,0.6640625,0.4296875,0.625,2,1,8,0.6,29,0.517
27,columbia,2007,Dartmouth,1,2,69,67,1,0.1171875,0.6953125,0.7421875,0.6640625,0.4296875,0.625,2,14,8,0.6,27,0.222
28,columbia,2007,Harvard,1,10,76,66,1,0.1171875,0.6953125,0.7421875,0.6640625,0.4296875,0.625,2,14,8,0.6,27,0.481
1,columbia,2008,Fordham,0,-18,61,79,1,0.110726644,0.671280277,0.75432526,0.491349481,0.359861592,0.705882353,1,13,14,0.631,30,0.6
2,columbia,2008,Delaware State,0,6,47,41,0,0.110726644,0.671280277,0.75432526,0.491349481,0.359861592,0.705882353,1,2,11,0.64,34,0.618
3,columbia,2008,Ohio State,0,-14,54,68,0,0.110726644,0.671280277,0.75432526,0.491349481,0.359861592,0.705882353,1,2,11,0.64,39,0.897
4,columbia,2008,Albany (NY),0,-32,38,70,0,0.110726644,0.671280277,0.75432526,0.491349481,0.359861592,0.705882353,1,1,9,0.583,33,0.697
5,columbia,2008,Long Island University,0,-10,60,70,0,0.110726644,0.671280277,0.75432526,0.491349481,0.359861592,0.705882353,1,1,11,0.64,29,0.345
6,columbia,2008,Stony Brook,0,20,66,46,0,0.110726644,0.671280277,0.75432526,0.491349481,0.359861592,0.705882353,1,1,9,0.583,29,0.31
7,columbia,2008,Sacred Heart,0,-16,59,75,0,0.110726644,0.671280277,0.75432526,0.491349481,0.359861592,0.705882353,1,1,11,0.64,32,0.563
8,columbia,2008,Wagner,0,14,79,65,0,0.110726644,0.671280277,0.75432526,0.491349481,0.359861592,0.705882353,1,1,11,0.64,30,0.367
9,columbia,2008,Lafayette,0,-14,64,78,1,0.110726644,0.671280277,0.75432526,0.491349481,0.359861592,0.705882353,1,13,8,0.6,30,0.3
10,columbia,2008,St. Francis (NY),0,19,83,64,1,0.110726644,0.671280277,0.75432526,0.491349481,0.359861592,0.705882353,1,13,11,0.64,31,0.29
11,columbia,2008,Villanova,0,-16,56,72,0,0.110726644,0.671280277,0.75432526,0.491349481,0.359861592,0.705882353,1,1,16,0.626,33,0.667
12,columbia,2008,NYU-Poly,0,46,109,63,1,0.110726644,0.671280277,0.75432526,0.491349481,0.359861592,0.705882353,1,13,0,0,0,0
13,columbia,2008,Lehigh,0,10,74,64,1,0.110726644,0.671280277,0.75432526,0.491349481,0.359861592,0.705882353,1,13,8,0.6,31,0.387
14,columbia,2008,American,0,-13,56,69,1,0.110726644,0.671280277,0.75432526,0.491349481,0.359861592,0.705882353,1,13,8,0.6,30,0.533
15,columbia,2008,NJIT,0,12,64,52,0,0.110726644,0.671280277,0.75432526,0.491349481,0.359861592,0.705882353,1,1,4,0.596,0,0
16,columbia,2008,Cornell,1,-6,64,70,0,0.110726644,0.671280277,0.75432526,0.491349481,0.359861592,0.705882353,2,1,8,0.6,28,0.571
17,columbia,2008,Cornell,1,-18,54,72,1,0.110726644,0.671280277,0.75432526,0.491349481,0.359861592,0.705882353,2,13,8,0.6,28,0.571
18,columbia,2008,Yale,1,13,71,58,0,0.110726644,0.671280277,0.75432526,0.491349481,0.359861592,0.705882353,2,1,8,0.6,27,0.519
19,columbia,2008,Brown,1,-5,63,68,0,0.110726644,0.671280277,0.75432526,0.491349481,0.359861592,0.705882353,2,1,8,0.6,29,0.379
20,columbia,2008,Pennsylvania,1,16,74,58,1,0.110726644,0.671280277,0.75432526,0.491349481,0.359861592,0.705882353,2,13,8,0.6,31,0.71
21,columbia,2008,Princeton,1,5,58,53,1,0.110726644,0.671280277,0.75432526,0.491349481,0.359861592,0.705882353,2,13,8,0.6,28,0.393
22,columbia,2008,Dartmouth,1,9,59,50,0,0.110726644,0.671280277,0.75432526,0.491349481,0.359861592,0.705882353,2,1,8,0.6,27,0.333
23,columbia,2008,Harvard,1,9,73,64,0,0.110726644,0.671280277,0.75432526,0.491349481,0.359861592,0.705882353,2,1,8,0.6,28,0.429
24,columbia,2008,Brown,1,-15,52,67,1,0.110726644,0.671280277,0.75432526,0.491349481,0.359861592,0.705882353,2,13,8,0.6,29,0.379
25,columbia,2008,Yale,1,6,68,62,1,0.110726644,0.671280277,0.75432526,0.491349481,0.359861592,0.705882353,2,13,8,0.6,27,0.519
26,columbia,2008,Harvard,1,7,61,54,1,0.110726644,0.671280277,0.75432526,0.491349481,0.359861592,0.705882353,2,13,8,0.6,28,0.429
27,columbia,2008,Dartmouth,1,-16,47,63,1,0.110726644,0.671280277,0.75432526,0.491349481,0.359861592,0.705882353,2,13,8,0.6,27,0.333
28,columbia,2008,Princeton,1,-11,64,75,0,0.110726644,0.671280277,0.75432526,0.491349481,0.359861592,0.705882353,2,1,8,0.6,28,0.393
29,columbia,2008,Pennsylvania,1,-2,67,69,0,0.110726644,0.671280277,0.75432526,0.491349481,0.359861592,0.705882353,2,1,8,0.6,31,0.71
1,columbia,2009,Fordham,0,3,65,62,0,0.188365651,0.675900277,0.703601108,0.193905817,0.432132964,0.565096953,1,1,14,0.631,29,0.414
2,columbia,2009,Seton Hall,0,-21,50,71,0,0.188365651,0.675900277,0.703601108,0.193905817,0.432132964,0.565096953,1,1,16,0.626,32,0.531
3,columbia,2009,Bryant,0,16,70,54,1,0.188365651,0.675900277,0.703601108,0.193905817,0.432132964,0.565096953,1,15,4,0.596,0,0
4,columbia,2009,Maryland-Baltimore County,0,-14,52,66,1,0.188365651,0.675900277,0.703601108,0.193905817,0.432132964,0.565096953,1,15,9,0.583,33,0.727
5,columbia,2009,Albany (NY),0,-17,49,66,1,0.188365651,0.675900277,0.703601108,0.193905817,0.432132964,0.565096953,1,15,9,0.583,30,0.5
6,columbia,2009,Stony Brook,0,-2,60,62,1,0.188365651,0.675900277,0.703601108,0.193905817,0.432132964,0.565096953,1,15,9,0.583,30,0.233
7,columbia,2009,Wagner,0,15,84,69,1,0.188365651,0.675900277,0.703601108,0.193905817,0.432132964,0.565096953,1,15,11,0.64,31,0.742
